episode_key,ticker,start_date,end_date,signal_count,avg_pump_score,avg_price,avg_drawdown,avg_return_20d,pump_count,duration_days,episode_pump_rate
AGL_E1,AGL,2025-01-10,2025-01-13,2,67.5,2.65500009059906,-0.02256946341582945,0.2724408051021611,0,3,0.0
AGL_E4,AGL,2025-10-15,2025-10-15,1,55.0,1.0199999809265137,-0.3164705751731456,,0,0,0.0
AIRE_E3,AIRE,2025-04-07,2025-04-09,2,55.0,0.6019999980926514,-0.0324413303846247,0.0281581768568284,0,2,0.0
AIRE_E8,AIRE,2025-10-21,2025-10-23,3,80.0,0.809333324432373,-0.3585000461570249,,0,2,0.0
ARBK_E5,ARBK,2025-09-11,2025-09-11,1,85.0,0.2800000011920929,-0.0785714810295978,1.1785714703859114,0,0,0.0
ACET_E5,ACET,2025-08-08,2025-08-08,1,55.0,0.6209999918937683,-0.0402576110861185,0.2286634805216145,0,0,0.0
AGL_E3,AGL,2025-08-05,2025-08-05,1,55.0,0.8799999952316284,-0.0193182041391362,0.3636364252114102,0,0,0.0
FEMY_E1,FEMY,2025-01-16,2025-01-16,1,60.0,1.1100000143051147,-0.058558609353848,0.4324324440427843,0,0,0.0
ATCH_E8,ATCH,2025-10-09,2025-10-09,1,65.0,0.5,-0.3673999905586242,,0,0,0.0
CHGG_E2,CHGG,2025-05-09,2025-05-09,1,55.0,0.6899999976158142,0.0,1.5362318928215188,0,0,0.0
CENN_E4,CENN,2025-04-09,2025-04-09,1,75.0,0.8100000023841858,-0.094197561434176,0.0617284095972308,0,0,0.0
CENN_E5,CENN,2025-04-21,2025-04-21,1,55.0,0.7336999773979187,0.0,0.3902140007472312,0,0,0.0
EHGO_E2,EHGO,2025-03-07,2025-03-07,1,55.0,1.100000023841858,-0.09272726898351,-0.0545455097166947,0,0,0.0
ORIS_E11,ORIS,2025-10-30,2025-11-04,2,87.5,0.1599999964237213,-0.0974999762512738,,0,5,0.0
MODD_E4,MODD,2025-06-26,2025-06-26,1,55.0,0.6489999890327454,0.0,0.1001540812237743,0,0,0.0
MOBX_E9,MOBX,2025-11-04,2025-11-04,1,110.0,0.7689999938011169,-0.1409622732049061,,0,0,0.0
MODD_E1,MODD,2025-03-03,2025-03-03,1,55.0,0.7680000066757202,-0.0286458523316669,0.4192708644582628,0,0,0.0
MODD_E6,MODD,2025-11-03,2025-11-03,1,110.0,0.5559999942779541,-0.0823740487377322,,0,0,0.0
NAKA_E6,NAKA,2025-10-27,2025-10-27,1,110.0,1.0099999904632568,-0.2802970412254054,,0,0,0.0
MBRX_E9,MBRX,2025-09-26,2025-09-26,1,65.0,0.492000013589859,-0.0914634460291162,-0.0121951463284902,0,0,0.0
IXHL_E9,IXHL,2025-10-30,2025-10-30,1,110.0,0.4040000140666961,-0.1608911513735882,,0,0,0.0
LBGJ_E7,LBGJ,2025-10-29,2025-10-30,2,55.0,0.648499995470047,-0.03208958311000125,,0,1,0.0
LBGJ_E3,LBGJ,2025-05-30,2025-05-30,1,110.0,1.6299999952316284,-0.0981594890119385,-0.0981594890119385,0,0,0.0
MBRX_E2,MBRX,2024-12-23,2024-12-23,1,55.0,1.7300000190734863,-0.05202314010771,-0.0173410237335356,0,0,0.0
MBRX_E10,MBRX,2025-10-30,2025-11-03,2,67.5,0.4859999865293503,-0.0610576821678485,,0,4,0.0
MBRX_E7,MBRX,2025-07-08,2025-07-08,1,120.0,0.5210000276565552,0.0,0.3147792054163573,0,0,0.0
MBRX_E6,MBRX,2025-06-20,2025-06-26,3,65.0,0.29766665895779926,-0.0305723700830418,1.3656172551854915,0,6,0.0
